[2026-04-03 21:50:59] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:49:56] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:49:56] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:49:56] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:49:56] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:49:56] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:49:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:49:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:49:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:49:58] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:49:59] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:49:59] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:49:59] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:50:00] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:50:00] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:50:01] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:50:02] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:50:02] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:50:02] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:50:02] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:50:03] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:50:04] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:50:04] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:50:05] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:50:05] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:50:05] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:50:05] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:50:05] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:50:05] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:09] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:09] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:09] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:09] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-03 23:59:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:21] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:22] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:27] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:10:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:29:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:29:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:29:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:29:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:48] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:48] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:51] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:51] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:52] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:54] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:54] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:55] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:55] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:55] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:55] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:55] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:55] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:55] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:30:55] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:01] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:01] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:02] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:02] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:02] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:02] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:03] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:03] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:06] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:09] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:09] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:09] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:09] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:09] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:09] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 00:35:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:09:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:09:15] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:09:15] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:09:16] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:09:16] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:09:16] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:09:17] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:09:17] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:09:17] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:09:17] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:09:18] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:09:19] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:09:19] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:09:19] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:09:19] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:09:19] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:09:19] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:09:19] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:09:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:09:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:09:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:09:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:09:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:19:01] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:19:01] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:19:02] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:19:02] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:19:03] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:19:03] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:19:04] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:19:04] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:19:05] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:19:05] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:19:05] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:19:05] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:19:06] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:19:06] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:19:06] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:19:06] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:19:06] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:19:06] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:19:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:19:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:19:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:19:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:19:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:19:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:21:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:21:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:21:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:21:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:21:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:21:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:21:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:21:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:21:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:21:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:21:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:21:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:21:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:21:38] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:21:38] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:21:38] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:21:38] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:29:19] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:29:21] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:29:21] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:29:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:29:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:29:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:29:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:29:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:29:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:29:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:29:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:29:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:29:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:29:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:29:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:29:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:29:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:29:27] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 01:29:27] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 03:40:58] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 03:41:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 03:41:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-04 03:41:07] FrameRendered: from current_frame.txt | Source: renderer
