[2026-03-31 19:23:44] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:38] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:38] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:45] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:45] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:52] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:55] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:58] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:59] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:18:59] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:00] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:00] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:01] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:01] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:02] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:02] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:02] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:02] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:02] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:03] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:03] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:03] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:04] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:04] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:04] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:05] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:05] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:06] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:06] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:06] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:08] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:08] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:51] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 15:19:51] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:15] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:15] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:15] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:15] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:15] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:16] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:16] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:17] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:17] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:22] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:22] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:22] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:22] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:22] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:22] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:48:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:57:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:57:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:57:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:57:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:57:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:57:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:57:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:57:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:57:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:57:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:57:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:57:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:57:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:57:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:57:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:57:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 16:57:38] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:37:00] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:37:04] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:37:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:37:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:37:55] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:37:55] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:37:55] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:37:56] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:37:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:37:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:37:59] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:37:59] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:37:59] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:37:59] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:38:02] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:38:02] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:38:02] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:38:02] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:38:02] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:38:02] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:38:03] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:38:03] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:38:04] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:38:04] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 18:38:05] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:55:04] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:55:06] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:55:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:55:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:56:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:56:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:56:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:56:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:56:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:56:27] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:56:27] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:56:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:56:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:56:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:56:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:56:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:56:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:56:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:56:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:56:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:56:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:56:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:56:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:56:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 21:56:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 22:04:02] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 22:17:47] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 22:18:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:38] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:45] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:45] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:46] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:46] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:48] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:48] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:51] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:51] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:52] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:52] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:52] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:52] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:52] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:54] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:55] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:55] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:56] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:56] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-01 23:09:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 01:04:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 01:04:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 01:04:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 01:04:18] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 01:04:19] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 01:04:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 01:04:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 01:04:27] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 01:04:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 01:04:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 01:04:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 01:04:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 01:04:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 01:04:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 01:04:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 01:04:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 01:12:06] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 01:12:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 01:12:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:00] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:03] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:04] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:09] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:09] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:15] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:15] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:54] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:55] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:14:55] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:53:59] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:54:04] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 02:54:04] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 04:16:05] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 04:16:05] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 04:16:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 04:16:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 04:16:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 04:16:46] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 04:16:47] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 04:16:47] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:24:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:24:58] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:24:58] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:32:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:32:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:32:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:32:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:32:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:32:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:32:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:32:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:32:45] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:32:45] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:32:45] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:32:46] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:32:46] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:32:46] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:32:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:32:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:33:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:33:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:33:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:33:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:33:38] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:33:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:33:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:38:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:38:22] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:40:16] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:40:16] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:40:18] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:40:18] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:40:18] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:40:19] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:40:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:40:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:40:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:40:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:40:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:40:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:40:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:40:21] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:40:21] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:40:21] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:44:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:44:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:44:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:44:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:44:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:44:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:45:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:45:54] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:45:54] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:45:56] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:45:56] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:45:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:45:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:45:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:45:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:45:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:45:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:45:58] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:45:58] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:45:58] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:45:58] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:45:58] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:45:58] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:45:58] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:45:59] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:45:59] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:45:59] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:45:59] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:45:59] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:46:00] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:46:00] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:46:01] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:46:01] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:49:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:49:58] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:49:58] FrameRendered: from current_frame.txt | Source: renderer
[2026-04-02 06:50:00] FrameRendered: from current_frame.txt | Source: renderer
